CTC_GSE86978_Brx71_SC1_031413_77,2
CTC_GSE86978_Brx71_SC2_031413_77,2
CTC_GSE86978_Brx72_1_SC1_031813_77,2
CTC_GSE86978_Brx72_1_SC2_031813_77,2
CTC_GSE86978_Brx72_1_SC3_031813_77,2
CTC_GSE86978_Brx72_1_SC4_031813_77,2
CTC_GSE86978_Brx72_1_SC5_031813_77,2
CTC_GSE86978_Brx72_1_SC6_031813_77,2
CTC_GSE86978_Brx73_1_SC2_032013_77,2
CTC_GSE86978_Brx73_1_SC1_032013_77,2
CTC_GSE86978_Brx74_1_SC1_032813_77,2
CTC_GSE86978_Brx74_1_SC2_032813_77,2
CTC_GSE86978_Brx78_1_05102013_77,4
CTC_GSE86978_Brx82_1_SC1_051613_77,2
CTC_GSE86978_Brx82_1_SC2_051613_77,3
CTC_GSE86978_Brx83_1_SC1_051613_77,3
CTC_GSE86978_Brx83_1_SC2_051613_77,2
CTC_GSE86978_Brx83_1_SC3_051613_77,2
CTC_GSE86978_Brx83_1_SC4_051613_77,2
CTC_GSE86978_Brx87_1_SC2_062113_77,1
CTC_GSE86978_Brx87_1_SC1_062113_77,3
CTC_GSE86978_Brx97_1_SC4_072313_77,2
CTC_GSE86978_Brx97_1_SC1_072313_77,2
CTC_GSE86978_Brx97_1_SC2_072313_77,2
CTC_GSE86978_Brx97_1_SC3_072313_77,1
CTC_GSE86978_Brx97_1_SC5_072313_77,2
CTC_GSE86978_Brx98_1_SC3_072313_77,2
CTC_GSE86978_Brx98_1_SC5_072313_77,2
CTC_hyrdo_seq_1A_1,2
CTC_hyrdo_seq_1A_2,2
CTC_hyrdo_seq_1A_3,2
CTC_hyrdo_seq_1A_4,2
CTC_hyrdo_seq_1A_5,2
CTC_hyrdo_seq_1A_6,2
CTC_hyrdo_seq_1A_7,2
CTC_hyrdo_seq_1A_8,2
CTC_hyrdo_seq_1A_9,2
CTC_hyrdo_seq_1A_10,2
CTC_hyrdo_seq_1A_11,2
CTC_hyrdo_seq_1A_12,2
CTC_hyrdo_seq_1A_13,2
CTC_hyrdo_seq_1A_14,2
CTC_hyrdo_seq_1A_15,2
CTC_hyrdo_seq_1A_16,2
CTC_hyrdo_seq_1A_17,2
CTC_hyrdo_seq_1A_18,2
CTC_hyrdo_seq_1A_19,2
CTC_hyrdo_seq_2A_1,2
CTC_hyrdo_seq_2A_2,2
CTC_hyrdo_seq_2A_3,2
CTC_hyrdo_seq_2A_4,2
CTC_hyrdo_seq_2A_5,2
CTC_hyrdo_seq_2A_6,2
CTC_hyrdo_seq_2A_7,2
CTC_hyrdo_seq_2A_8,2
CTC_hyrdo_seq_2A_9,2
CTC_hyrdo_seq_2A_10,2
CTC_hyrdo_seq_2A_11,2
CTC_hyrdo_seq_2A_12,2
CTC_hyrdo_seq_2A_13,2
CTC_hyrdo_seq_2A_14,2
CTC_hyrdo_seq_2A_15,2
CTC_hyrdo_seq_2A_16,2
CTC_hyrdo_seq_2A_17,2
CTC_hyrdo_seq_2A_18,2
